movie_id,title,overview,poster_path,rating,genres
700391,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",https://image.tmdb.org/t/p/w500//rzRb63TldOKdKydCvWJM8B6EkPM.jpg,5.977,"Action, Adventure, Science Fiction"
539972,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",https://image.tmdb.org/t/p/w500//1GvBhRxY6MELDfxFrete6BNhBB5.jpg,6.599,"Action, Adventure, Thriller"
558449,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",https://image.tmdb.org/t/p/w500//2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,6.748,"Action, Adventure, Drama"
284053,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",https://image.tmdb.org/t/p/w500//rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,7.584,"Action, Adventure, Science Fiction"
1064486,Memoir of a Snail,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",https://image.tmdb.org/t/p/w500//57AgZv1ITeBLShiNdchZ5153evs.jpg,7.987,"Animation, Drama, Comedy"
1165067,Cosmic Chaos,"Battles in virtual reality, survival in a post-apocalyptic wasteland, a Soviet spaceship giving a distress signal - Fantastic stories created with advanced special effects and passion.",https://image.tmdb.org/t/p/w500//mClzWv7gBqgXfjZXp49Enyoex1v.jpg,6.064,"Thriller, Science Fiction"
1087891,The Amateur,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take action.",https://image.tmdb.org/t/p/w500//SNEoUInCa5fAgwuEBMIMBGvkkh.jpg,6.729,"Thriller, Action"
37799,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",https://image.tmdb.org/t/p/w500//n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,7.369,Drama
339967,Colossal,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,https://image.tmdb.org/t/p/w500//4VOyofBd1pexblxtDZYtYIk7NI4.jpg,6.281,"Drama, Fantasy, Science Fiction"
1225915,Jewel Thief: The Heist Begins,"In this high-octane battle of wits and wills, ingenious con artist Rehan devises a diamond heist while trying to outsmart Rajan, his sadistic adversary.",https://image.tmdb.org/t/p/w500//eujLbO0kf1eqWC8XpHUJdtAVW2J.jpg,6.7,"Action, Thriller"
343674,Gerald's Game,"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice.",https://image.tmdb.org/t/p/w500//32dippiypDdaKv7XFEfUlQ7kPup.jpg,6.394,"Horror, Thriller"
667216,Infinity Pool,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",https://image.tmdb.org/t/p/w500//cQKyNm0Nz6KWiDBQF9w4aZAmOfC.jpg,6.063,"Horror, Science Fiction"
1212855,Fight or Flight,A mercenary takes on the job of tracking down a target on a plane but must protect her when they're surrounded by people trying to kill both of them.,https://image.tmdb.org/t/p/w500//x4nWnfgJvL045rcUCSJzfgIIY9i.jpg,5.667,"Action, Comedy, Thriller"
339846,Baywatch,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",https://image.tmdb.org/t/p/w500//6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,6.092,"Comedy, Action, Crime"
1103432,Bloody Escape: Bats out of Hell,"After being turned into a cyborg, Kisaragi faces pursuit from vampires and vengeful yakuza.",https://image.tmdb.org/t/p/w500//lWKtVX5oEgcLbMYMaWiyes6c4IB.jpg,5.333,"Animation, Action, Science Fiction"
1261050,The Quiet Ones,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators.",https://image.tmdb.org/t/p/w500//7NLY1jNwtZX1yVzwVoBeAhaBE8i.jpg,5.83,"Action, Drama"
700391,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",https://image.tmdb.org/t/p/w500//rzRb63TldOKdKydCvWJM8B6EkPM.jpg,5.977,"Action, Adventure, Science Fiction"
1226572,Superboys of Malegaon,"The residents of Malegaon look to Bollywood cinema for a much-needed escape from daily drudgery. Amateur filmmaker Nasir Shaikh gets inspired to make a film for the people of Malegaon, by the people of Malegaon. He bands together his ragtag group of friends to bring his vision to life, thereby bringing a fresh lease of life into the town.",https://image.tmdb.org/t/p/w500//l5PDjfWpC9uY5HdF5cbsJ4wjqoq.jpg,7.9,"Comedy, Drama"
933260,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",https://image.tmdb.org/t/p/w500//evdF1vmLzuzH8EFblqAXBXWRGSi.jpg,7.139,"Horror, Science Fiction"
927342,Amaran,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",https://image.tmdb.org/t/p/w500//eCB06m1KUGilEOlIzb40nkQhVY0.jpg,7.396,"Action, Drama, Adventure, War"
1405338,Demon City,"Framed for his family's murder and left for dead, an ex-hitman will stop at nothing to exact revenge on the masked ""demons"" who have taken over his city.",https://image.tmdb.org/t/p/w500//g5PqsFFrayyRL1Ldgib2lMYuJXg.jpg,6.927,"Action, Crime, Fantasy, Thriller"
1184918,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",https://image.tmdb.org/t/p/w500//9w0Vh9eizfBXrcomiaFWTIPdboo.jpg,8.323,"Animation, Science Fiction, Family"
37799,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",https://image.tmdb.org/t/p/w500//n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,7.369,Drama
1104845,Plankton: The Movie,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,https://image.tmdb.org/t/p/w500//hGaUNLF5VZbg9ovPTyjm9Rv5xWz.jpg,6.715,"Animation, Adventure, Comedy, Family, Fantasy"
1241436,Warfare,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",https://image.tmdb.org/t/p/w500//oXsDTDt1MqxJreROd2cbd2FMOZ2.jpg,7.2,"War, Action"
680,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",https://image.tmdb.org/t/p/w500//vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,8.489,"Thriller, Crime"
339967,Colossal,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,https://image.tmdb.org/t/p/w500//4VOyofBd1pexblxtDZYtYIk7NI4.jpg,6.281,"Drama, Fantasy, Science Fiction"
575265,Mission: Impossible - The Final Reckoning,"Ethan Hunt and the IMF team continue their search for the terrifying AI known as the Entity - which has infiltrated intelligence networks all over the globe - with the world's governments and a mysterious ghost from Ethan's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",https://image.tmdb.org/t/p/w500//z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,0.0,"Action, Adventure, Thriller"
1022789,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",https://image.tmdb.org/t/p/w500//vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,7.556,"Animation, Adventure, Comedy, Family"
4233,Scream 2,"Two years after the first series of murders, as Sidney Prescott acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",https://image.tmdb.org/t/p/w500//dORlVasiaDkJXTqt9bdH7nFNs6C.jpg,6.494,"Horror, Mystery"
167073,Brooklyn,"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries.",https://image.tmdb.org/t/p/w500//cs7W8j5lI7qzRW6tKSj9p1Q0Ze7.jpg,7.313,"Romance, Drama, History"
1452267,Cocoon: Aru Natsu no Shoujo-tachi yori,"San and Mayu are two schoolgirls living in Okinawa during the closing months of the Pacific War. Together with their classmates, the two friends are drafted into the war effort as nurses for wounded soldiers. When ordered to die for their country, the remaining members of the group escape only to face the harsh environment of a tropical paradise that has become a hellish battlefield.",https://image.tmdb.org/t/p/w500//mwTk1RsRCJNPacc0X3PWsxuHzQv.jpg,8.0,"Animation, Drama, War"
1225915,Jewel Thief: The Heist Begins,"In this high-octane battle of wits and wills, ingenious con artist Rehan devises a diamond heist while trying to outsmart Rajan, his sadistic adversary.",https://image.tmdb.org/t/p/w500//eujLbO0kf1eqWC8XpHUJdtAVW2J.jpg,6.7,"Action, Thriller"
2667,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",https://image.tmdb.org/t/p/w500//9050VGrYjYrEjpOvDZVAngLbg1f.jpg,6.351,"Horror, Mystery"
1304594,Una pequeña confusión,"Lola and Cuau, a progressive middle-class pair, and Iñigo and Majo, a young conservative, well-heeled duo, turn to artificial insemination as a last resort to have children. In a madcap twist based on actual events, a mix-up at the clinic results in each mom-to-be carrying the other one's baby.",https://image.tmdb.org/t/p/w500//ApXr9phfcvIX06tLGhxOH2kmndb.jpg,7.578,Comedy
1282980,825 Forest Road,"After a family tragedy, Chuck Wilson hopes to start a new life in Ashland Falls with his wife Maria and little sister Elizabeth, but he quickly discovers that the town has a dark history of being haunted by a ghostly woman who drives residents to suicide.",https://image.tmdb.org/t/p/w500//ohESp5Nw49OD4ExCeNYCEIGX2iq.jpg,6.083,"Horror, Thriller"
1029880,Nightwatch: Demons Are Forever,"Martin's daughter, Emma, takes up a night watch job to find out what happened to her parents almost thirty years ago. A meeting with Wörmer in his cell pulls the serial killer out of his coma and sets in motion a chain of fateful events.",https://image.tmdb.org/t/p/w500//7Bj9qbmTiBdOmVlHeQqoEjsDxul.jpg,5.975,"Horror, Thriller, Mystery"
2609,"Planes, Trains and Automobiles","An irritable marketing executive, Neal Page, is heading home to Chicago for Thanksgiving when a number of delays force him to travel with a well meaning but overbearing shower curtain ring salesman, Del Griffith.",https://image.tmdb.org/t/p/w500//3RSucVsX96Ste8WDJfZP1hbNGqQ.jpg,7.251,Comedy
774370,Dog Man,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",https://image.tmdb.org/t/p/w500//89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,7.8,"Family, Comedy, Adventure, Animation"
1156593,Your Fault,The love between Noah and Nick seems unwavering despite their parents' attempts to separate them. But his job and her entry into college open up their lives to new relationships that will shake the foundations of both their relationship and the Leister family itself.,https://image.tmdb.org/t/p/w500//1sQA7lfcF9yUyoLYC0e6Zo3jmxE.jpg,7.145,"Romance, Drama"
1294203,My Fault: London,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",https://image.tmdb.org/t/p/w500//ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,7.457,"Romance, Drama"
343674,Gerald's Game,"When her husband's sex game goes wrong, Jessie (who is handcuffed to a bed in a remote lake house) faces warped visions, dark secrets and a dire choice.",https://image.tmdb.org/t/p/w500//32dippiypDdaKv7XFEfUlQ7kPup.jpg,6.394,"Horror, Thriller"
7451,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",https://image.tmdb.org/t/p/w500//xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,5.938,"Action, Adventure, Thriller, Crime"
279,Amadeus,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Viennese composer Wolfgang Amadeus Mozart.,https://image.tmdb.org/t/p/w500//1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,8.024,"History, Music, Drama"
423204,Angel Has Fallen,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",https://image.tmdb.org/t/p/w500//fapXd3v9qTcNBTm39ZC4KUVQDNf.jpg,6.592,"Action, Thriller"
1079311,The Kingdom,"Teenage Lesia is taken by a man to a villa where her fugitive father and his men are hiding. A war erupts, leading to death and a chase where father and daughter bond.",https://image.tmdb.org/t/p/w500//6sR2P5P5SE8wZwMsfsLCO7J7Drp.jpg,7.2,"Drama, Thriller, Crime"
497698,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",https://image.tmdb.org/t/p/w500//kwB7d51AIcyzPOBOHLCEZJkmPhQ.jpg,7.208,"Action, Adventure, Science Fiction"
597,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",https://image.tmdb.org/t/p/w500//9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,7.905,"Drama, Romance"
667216,Infinity Pool,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",https://image.tmdb.org/t/p/w500//cQKyNm0Nz6KWiDBQF9w4aZAmOfC.jpg,6.063,"Horror, Science Fiction"
28597,Problem Child 2,"Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.",https://image.tmdb.org/t/p/w500//npr7j2HuRgvsKrXLIxIiXevTH8A.jpg,5.881,"Comedy, Family"
1160956,Panda Plan,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",https://image.tmdb.org/t/p/w500//8iMPQl13q89jQhaA5nXb6UiT0t0.jpg,6.9,"Action, Comedy"
294963,Bone Tomahawk,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. The doctor's assistant, wife of the local foreman, tends to him in prison. That night, the town is attacked and they both disappear—only the arrow of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and the foreman's wife.",https://image.tmdb.org/t/p/w500//4MmTHpn2Y8emqvBgvOjufImUmKZ.jpg,6.9,"Western, Horror, Drama"
281957,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",https://image.tmdb.org/t/p/w500//ji3ecJphATlVgWNY0B0RVXZizdf.jpg,7.534,"Western, Drama, Adventure"
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,https://image.tmdb.org/t/p/w500//gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,8.454,"Adventure, Drama, Science Fiction"
429,"The Good, the Bad and the Ugly","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",https://image.tmdb.org/t/p/w500//bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,8.463,Western
1233575,Black Bag,"When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband – also a legendary agent – faces the ultimate test of whether to be loyal to his marriage, or his country.",https://image.tmdb.org/t/p/w500//hHPovtU4b96LHcoeEwRkGHI5btw.jpg,6.301,"Drama, Mystery, Thriller"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",https://image.tmdb.org/t/p/w500//iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,7.134,"Adventure, Family, Fantasy"
1064213,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",https://image.tmdb.org/t/p/w500//7MrgIUeq0DD2iF7GR6wqJfYZNeC.jpg,7.1,"Drama, Comedy, Romance"
1114137,Birdeater,"A bride-to-be is invited to her own fiancé's bachelor party, but when uncomfortable details about their relationship are exposed, the night takes a feral turn.",https://image.tmdb.org/t/p/w500//dCyLLAINVblprot2cn5OZf0G0PA.jpg,4.773,"Thriller, Drama, Horror"
1388366,Popeye the Slayer Man,"A curious group of friends sneak into an abandoned spinach canning factory to film a documentary on the legend of the ""Sailor Man,"" who is said to haunt the factory and local docks.",https://image.tmdb.org/t/p/w500//nVwu3mN7hr1yF467pGct3yQFM41.jpg,5.921,Horror
845781,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",https://image.tmdb.org/t/p/w500//cdqLnri3NEGcmfnqwk2TSIYtddg.jpg,7.057,"Action, Comedy, Fantasy"
1302916,Heart Eyes,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",https://image.tmdb.org/t/p/w500//ebqttF1Vjgde6uSFBEw9mta7Hd3.jpg,6.356,"Horror, Comedy, Romance"
1377424,Victoria,"Victoria, a young beautician in a suburban beauty parlour, decides to elope with her Hindu boyfriend after a fierce clash with her conservative Catholic parents. Amidst the turmoil, a neighbour asks her to temporarily house an offering rooster destined for a festival at St. George church inside the parlour. Juggling the rooster's antics, unexpected clients, and her boyfriend's uncertainty, Victoria grapples with conflicting emotions leading to a day of intense personal and spiritual revelations.",https://image.tmdb.org/t/p/w500//hw09PdM2o7pF1zxn1pM8NTMPzno.jpg,5.0,Drama
988402,Humanist Vampire Seeking Consenting Suicidal Person,"Sasha is a young vampire with a serious problem: she's too sensitive to kill. When her exasperated parents cut off her blood supply, Sasha's life is in jeopardy. Luckily, she meets Paul, a lonely teenager with suicidal tendencies who is willing to give his life to save hers. But their friendly agreement soon becomes a nocturnal quest to fulfill Paul's last wishes before day breaks.",https://image.tmdb.org/t/p/w500//m5OItLBY5T38ew1YI4VSIXjl5G2.jpg,7.393,"Romance, Comedy, Fantasy, Horror"
995926,"I, the Executioner","The veteran detective Seo Do-cheol and his team at Major Crimes, relentless in their pursuit of criminals, join forces with rookie cop Park Sun-woo to track down a serial killer who has plunged the nation into turmoil.",https://image.tmdb.org/t/p/w500//gAtP0usArK5gVOBObnsENKLwML8.jpg,6.959,"Action, Crime"
1077782,Old Guy,"Stuck at a dead end but vying for the love of spunky club manager Anata, aging contract killer Danny Dolinski is thrilled when The Company pulls him back in the field, but only to train Gen Z newcomer Wihlborg, a prodigy assassin with an attitude.",https://image.tmdb.org/t/p/w500//ulVVfNY8bmy1RbHfY4zi3fOwGzh.jpg,5.8,"Action, Comedy"
829557,365 Days: This Day,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",https://image.tmdb.org/t/p/w500//iLmG3HCXVyqXYbFvUO1rfOeGa3Z.jpg,5.9,"Romance, Drama"
1462199,How to Tame a Silver Fox,"Harper Reeves is just trying to finish up her senior year of Yale without being a completely friendless loser. However, when her party's suddenly crashed by her dad's best friend and mysterious business partner, Chris Collins, she realizes she'd much rather have been busted by the cops. Chris, always in over-protective mode, gets on Harper's nerves, until she realizes he needs to go. Together with her best friend Maria, she brainstorms Operation Seduction, planning to get Chris to fall in love with her so her dad will kick him out himself. But every time Chris saves Harper from trouble, she gets closer to realizing she may have feelings for him after all.",https://image.tmdb.org/t/p/w500//xs5ajCIA4ElplR1Om9dyNKSQXWr.jpg,7.5,"Romance, Comedy"
1217379,Hellhound,"Ready to leave his profession behind, Loreno, an assassin, lends help to an old friend, Cetan, and taking one last job in Thailand seeking out a local kingpin. A lapse in judgment means Loreno crosses paths with old colleague Paul.",https://image.tmdb.org/t/p/w500//f9hkaCIha8hIhRo0XXShhcosrPH.jpg,6.6,"Action, Crime, Thriller"
76600,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",https://image.tmdb.org/t/p/w500//t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,7.611,"Science Fiction, Adventure, Action"
1147416,"Miraculous World: London, At the Edge of Time","To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",https://image.tmdb.org/t/p/w500//6AtoMpHvs9pxd30KsyK8QmJ9W9M.jpg,7.3,"Animation, Adventure, Action, Fantasy"
1092,The Third Man,"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.",https://image.tmdb.org/t/p/w500//rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,7.915,"Thriller, Mystery"
1249289,Alarum,"Two married spies caught in the crosshairs of an international intelligence network will stop at nothing to obtain a critical asset. Joe and Lara are agents living off the grid whose quiet retreat at a winter resort is blown to shreds when members of the old guard suspect the two may have joined an elite team of rogue spies, known as Alarum.",https://image.tmdb.org/t/p/w500//v313aUGmMNj6yNveaiQXysBmjVS.jpg,5.744,"Action, Crime, Thriller"
634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",https://image.tmdb.org/t/p/w500//1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,7.945,"Action, Adventure, Science Fiction"
573435,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",https://image.tmdb.org/t/p/w500//oGythE98MYleE6mZlGs5oBGkux1.jpg,7.385,"Action, Comedy, Crime, Thriller, Adventure"
198663,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",https://image.tmdb.org/t/p/w500//ode14q7WtDugFDp78fo9lCsmay9.jpg,7.189,"Action, Mystery, Science Fiction, Thriller"
1260416,Anastasia,"Set 16 years after the execution of the Tsar and his family by the Bolsheviks. Exiles Prince Bounine and his friends come up with a scheme to con money by claiming an imposter to be Princess Anastasia who escaped the shootings. They find a poor woman who is close to suicide and both looks the part and speaks Russian. All they need to do is train her for her role, enough to convince other members of the ex-Royal household and family also in exile.",,4.0,"Drama, TV Movie"
497,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",https://image.tmdb.org/t/p/w500//8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,8.504,"Fantasy, Drama, Crime"
671,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",https://image.tmdb.org/t/p/w500//wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,7.902,"Adventure, Fantasy"
4421,G.I. Jane,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its combat services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling Navy SEAL training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",https://image.tmdb.org/t/p/w500//6yBgZJYqaR4XkxwjsB9tS4GK1ZN.jpg,6.469,"Action, Drama"
424,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,https://image.tmdb.org/t/p/w500//sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,8.6,"Drama, History, War"
945961,Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",https://image.tmdb.org/t/p/w500//b33nnKl1GSFbao4l3fZDDqsMx0F.jpg,7.209,"Horror, Science Fiction"
808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",https://image.tmdb.org/t/p/w500//EKERKucZeBrkrR8xLDTkr5FeDc.jpg,7.75,"Animation, Comedy, Fantasy, Adventure, Family"
